Formulation_ID,endpoint,confidence,tier,근거인용문,사유,y,y_bin,y_src_detail,ct_cat,from_neg_recovery,y_conflict,quote_has_explicit_negative,quote_has_suspicious_marker,quote_has_no_data_marker
EyeIrritation6pack_PID71,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID710,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID716,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID717,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID718,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,2A,False,True,False,False,False
EyeIrritation6pack_PID719,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID722,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,,False,True,False,False,False
EyeIrritation6pack_PID723,eye,high,NONE,Eye Irrit. 2;H319 Causes serious eye irritation.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,ntp_measured,NC,False,False,False,True,False
EyeIrritation6pack_PID726,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID727,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID728,eye,high,NONE,"Serious eye damage/irritation: Based on available data, the classification criteria are not met. Eye contact may cause red eyes, pain, blurred vision, impaired but reversible vision.",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,ntp_measured,,False,False,True,True,False
EyeIrritation6pack_PID732,eye,high,NONE,Eye / Species: rabbit / Result: non-irritant / Method: OECD Guideline 405,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,True,False,False
EyeIrritation6pack_PID737,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID738,eye,high,NONE,Serious eye damage/eye irritation: Species: Rabbit Method: OECD Test Guideline 405 Result: No eye irritation,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,True,False,False
EyeIrritation6pack_PID739,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID740,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),NC,0.0,ntp_measured,NC,False,True,False,False,False
EyeIrritation6pack_PID741,eye,high,NONE,Serious eye damage/irritation / no data available,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,True,True
EyeIrritation6pack_PID743,eye,high,NONE,Serious eye damage/eye irritation / Eyes - Rabbit / Result: Mild eye irritation,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID744,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID745,eye,high,NONE,Serious eye damage/eye irritation  / no data available,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,True,True
EyeIrritation6pack_PID746,eye,high,NONE,Serious eye damage/irritation / no data available,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,True,True
EyeIrritation6pack_PID747,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID748,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID75,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,,False,True,False,False,False
EyeIrritation6pack_PID750,eye,high,NONE,Serious eye damage/eye irritation  / no data available,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,True,True
EyeIrritation6pack_PID751,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2A,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID756,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,NC,False,True,False,False,False
EyeIrritation6pack_PID757,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID76,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID760,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),1,1.0,ntp_measured,NC,False,True,False,False,False
EyeIrritation6pack_PID764,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID765,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,,False,True,False,False,False
EyeIrritation6pack_PID768,eye,high,NONE,Serious eye damage/eye irritation Shall not be classified as seriously damaging to the eye or eye irritant.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,True,False,False
EyeIrritation6pack_PID77,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID770,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),NC,0.0,ntp_measured,,False,True,False,False,False
EyeIrritation6pack_PID771,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID772,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID773,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID774,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2A,1.0,ntp_measured,1,False,False,False,False,False
EyeIrritation6pack_PID776,eye,medium,CT_CONTRADICTION,Eye irrt. 2A / H319 / ... / H319 Causes serious eye irritation,CT baseline(GHS 가산법)은 양성인데 최종 라벨은 음성 — 상충 | 출처 간 서열 상충(y_conflict=True),NC,0.0,ntp_measured,1,False,True,False,True,False
EyeIrritation6pack_PID777,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID779,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID78,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID780,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID781,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID783,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID784,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID788,eye,high,NONE,Serious eye damage/eye irritation / Shall not be classified as seriously damaging to the eye or eye irritant.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,True,False,False
EyeIrritation6pack_PID79,eye,high,NONE,Serious eye damage/irritation : Not classified,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,True,False,False
EyeIrritation6pack_PID790,eye,high,NONE,Serious eye damage/irritation / no data available,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,ntp_measured,,False,False,False,True,True
EyeIrritation6pack_PID791,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID792,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID793,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,,False,True,False,False,False
EyeIrritation6pack_PID794,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID795,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID796,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,NC,False,True,False,False,False
EyeIrritation6pack_PID797,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID798,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID799,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID80,eye,medium,SOURCE_CONFLICT,"Eye Damage / Irritation Category 2 / H319, Causes serious eye irritation.",출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,,False,True,False,True,False
EyeIrritation6pack_PID800,eye,medium,SOURCE_CONFLICT,Primary eye irritation: Non-irritating (EPA tox. category IV),출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,NC,False,True,True,False,False
EyeIrritation6pack_PID801,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2A,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID802,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2A,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID803,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID804,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID806,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID808,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID809,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID81,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID810,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID811,eye,medium,SOURCE_CONFLICT,"- Contact with the eyes: Based on available data, the classification criteria are not met. However, it does contain substances classified as dangerous for this effect. For more information see section 3.",출처 간 서열 상충(y_conflict=True),NC,0.0,ntp_measured,,False,True,True,False,False
EyeIrritation6pack_PID812,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID813,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID814,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID815,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID816,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2A,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID817,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID818,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID819,eye,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,NC,False,True,False,False,False
EyeIrritation6pack_PID822,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,ntp_measured,2A,False,False,False,False,False
EyeIrritation6pack_PID827,eye,medium,SOURCE_CONFLICT,Serious Eye Damage/Eye Irritation 2B H320,출처 간 서열 상충(y_conflict=True),NC,0.0,ntp_measured,NC,False,True,False,False,False
EyeIrritation6pack_PID828,eye,high,NONE,Serious eye damage/eye irritation / Shall not be classified as seriously damaging to the eye or eye irritant.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,True,False,False
EyeIrritation6pack_PID829,eye,high,NONE,Eye Irritation: Slightly irritating to rats.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,ntp_measured,,False,False,False,True,False
EyeIrritation6pack_PID830,eye,medium,CT_CONTRADICTION,,CT baseline(GHS 가산법)은 양성인데 최종 라벨은 음성 — 상충,NC,0.0,ntp_measured,2A,False,False,False,False,False
EyeIrritation6pack_PID831,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID832,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID833,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2A,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID834,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID835,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID837,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID838,eye,medium,SOURCE_CONFLICT,Serious eye damage/eye irritation / Shall not be classified as seriously damaging to the eye or eye irritant.,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,,False,True,True,False,False
EyeIrritation6pack_PID839,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID840,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
EyeIrritation6pack_PID841,eye,high,NONE,Serious eye damage/irritation: / Causes serious eye irritation.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,True,False
EyeIrritation6pack_PID843,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID844,eye,high,NONE,"Eye Contact: Minimally irritating, Toxicity Category III (Study conducted with product containing 90% AI)",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID852,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID853,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID854,eye,medium,SOURCE_CONFLICT,3.3 serious eye damage/eye irritation 2A Eye Irrit. 2A H319,출처 간 서열 상충(y_conflict=True),NC,0.0,ntp_measured,NC,False,True,False,False,False
EyeIrritation6pack_PID856,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,NC,False,False,False,False,False
EyeIrritation6pack_PID857,eye,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
